file	angel	animal	aristocracy	art	astronomy	beauty	being	cause	chance	change	citizen	constitution	contingency	convention	cosmology	courage	custom	death	definition	democracy	desire	despotism	dialectic	duty	education	element	emotion	equality	eternity	evil	evolution	experience	family	fate	form	god	good	government	habit	happiness	history	honor	hypothesis	idea	imagination	immortality	induction	infinity	judgment	justice	knowledge	labor	language	law	liberty	life	logic	love	man	many	mathematics	matter	mechanics	medicine	memory	metaphysics	mind	monarchy	nature	necessity	oligarchy	one	opinion	opposition	other	pain	particular	peace	philosophy	physics	pleasure	poetry	principle	progress	prophecy	prudence	punishment	quality	quantity	reasoning	relation	religion	revolution	rhetoric	same	science	sense	sign	sin	slavery	soul	space	state	symbol	temperance	theology	time	truth	tyranny	universal	vice	virtue	war	wealth	will	wisdom	world	xyzzy
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/c4l-Microdata-06.txt	0	0	0	0.000495540138751239	0	0	0	0	0	0.00247770069375619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000991080277502478	0	0	0.000495540138751239	0	0	0	0	0	0.000991080277502478	0	0	0	0	0	0	0	0	0	0	0	0	0.000495540138751239	0	0	0	0	0	0.00297324083250743	0	0.000495540138751239	0	0	0.000495540138751239	0	0.000495540138751239	0	0	0	0	0.00346878097125867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000495540138751239	0	0	0	0.00198216055500496	0	0	0	0	0	0	0	0.00198216055500496	0	0	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-sermon-013.txt	0	0.000858860578299456	0	0	0	0	0	0	0	0.000572573718866304	0	0.000286286859433152	0	0	0	0.000286286859433152	0	0.00114514743773261	0	0	0	0	0	0	0.000286286859433152	0	0	0.000286286859433152	0.000286286859433152	0	0	0	0	0	0.00229029487546522	0.0177497852848554	0.00200400801603206	0.000286286859433152	0	0.000572573718866304	0.00143143429716576	0	0	0.000286286859433152	0	0	0	0	0	0.000286286859433152	0.000286286859433152	0	0.000286286859433152	0.000286286859433152	0.000286286859433152	0.00171772115659891	0	0.000858860578299456	0.00601202404809619	0.00372172917263098	0	0.00601202404809619	0	0	0.000572573718866304	0	0.00429430289149728	0	0.00572573718866304	0	0	0.00629831090752934	0.000286286859433152	0	0	0.000858860578299456	0.000286286859433152	0.000286286859433152	0.000286286859433152	0	0.000286286859433152	0	0.00114514743773261	0.000286286859433152	0	0	0	0	0	0	0.000572573718866304	0.0125966218150587	0.000286286859433152	0	0	0	0.00114514743773261	0	0.00114514743773261	0	0.00229029487546522	0.000286286859433152	0.00229029487546522	0	0	0	0.00257658173489837	0.00143143429716576	0.000286286859433152	0	0	0.00114514743773261	0	0	0.00543945032922989	0.000572573718866304	0.00458058975093043	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-sermon-020.txt	0	0.000316355583676052	0	0.000316355583676052	0	0.000316355583676052	0	0.000316355583676052	0	0.000316355583676052	0	0.000632711167352104	0	0	0	0.000316355583676052	0.000632711167352104	0.000632711167352104	0	0	0	0	0	0.000949066751028156	0.000949066751028156	0	0	0	0	0.00126542233470421	0	0	0	0.000316355583676052	0.00126542233470421	0.012337867763366	0.00411262258778867	0.000632711167352104	0	0.00158177791838026	0.000316355583676052	0	0	0.000949066751028156	0.000316355583676052	0.000632711167352104	0	0	0	0.000316355583676052	0.000632711167352104	0	0.000316355583676052	0.00221448908573236	0.000632711167352104	0.00253084466940841	0	0.00253084466940841	0.00284720025308447	0.00221448908573236	0	0.00189813350205631	0	0	0	0	0.00221448908573236	0	0.00347991142043657	0.000316355583676052	0	0.00284720025308447	0	0.00126542233470421	0	0.000316355583676052	0	0.000316355583676052	0.000632711167352104	0	0.000316355583676052	0	0.000316355583676052	0	0	0	0	0	0	0	0.000949066751028156	0.0145523568490984	0	0.000316355583676052	0	0.000316355583676052	0.00221448908573236	0	0.00158177791838026	0	0.000632711167352104	0	0.00189813350205631	0	0	0	0.00158177791838026	0.00189813350205631	0	0.000316355583676052	0.000316355583676052	0.000632711167352104	0	0.000316355583676052	0.00980702309395761	0.000632711167352104	0.00727617842454919	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/c4l-Using-09.txt	0	0	0	0	0	0	0	0.000453514739229025	0	0	0	0	0	0	0	0	0	0	0.00136054421768707	0	0	0	0	0	0	0	0	0	0	0	0	0.000453514739229025	0	0	0.00090702947845805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000453514739229025	0.00272108843537415	0	0	0.000453514739229025	0	0	0	0.00317460317460317	0	0	0	0	0	0	0	0	0.000453514739229025	0	0	0.00090702947845805	0	0	0	0	0.00136054421768707	0	0.000453514739229025	0	0	0	0	0	0	0	0	0.00136054421768707	0	0	0	0	0	0	0	0.00272108843537415	0.000453514739229025	0	0	0	0	0.000453514739229025	0	0	0	0	0.00226757369614512	0	0	0	0	0	0	0	0.00226757369614512	0	0	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-collection-02.txt	0	0	0	0.000170241743275451	0	0	0	0.000510725229826353	0	0.000624219725343321	0	0	0	0	0	5.67472477584837e-05	0	0.00124843945068664	0	0	0.000624219725343321	0	0	5.67472477584837e-05	0.000113494495516967	0	0	5.67472477584837e-05	5.67472477584837e-05	0.000170241743275451	0	0.000113494495516967	0.00045397798206787	0	0.000170241743275451	0.00425604358188628	0.00238338440585632	0.00102145045965271	0.000113494495516967	5.67472477584837e-05	0.000794461468618772	0	0	0	0	0	0	0	0	0.000226988991033935	0.000113494495516967	0	0.000340483486550902	0.00164567018499603	0	0.00153217568947906	0	0.000113494495516967	0.00226988991033935	0.00550448303257292	0	0.00181591192827148	0	0	0.000226988991033935	0	0.000851208716377256	5.67472477584837e-05	0.000964703211894223	0.000567472477584837	0	0.00590171376688231	0.00113494495516967	0.000397230734309386	0	0.000113494495516967	0.000907955964135739	0.000510725229826353	0	0	0.000340483486550902	0	0.000113494495516967	0.000113494495516967	0	0	0.000340483486550902	0.000283736238792419	0	0.000113494495516967	0.00045397798206787	0.00380206559981841	0	0	0	0	0.000964703211894223	0.000170241743275451	0.00113494495516967	0	0.000170241743275451	5.67472477584837e-05	0.000567472477584837	0	0	0	0.00266712064464873	0.00102145045965271	0.000226988991033935	0.000113494495516967	0	0	0.00119169220292816	5.67472477584837e-05	0.00385881284757689	5.67472477584837e-05	0.00119169220292816	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-relation-026.txt	0	0	0	0.000163052339801076	0	0	0	0.000815261699005381	0	0.000652209359204305	0	0	0	0	0	0.000163052339801076	0	0.00260883743681722	0	0	0.000489157019403228	0	0	0	0.000163052339801076	0	0	0	0.000163052339801076	0	0	0.000326104679602152	0.00114136637860753	0	0.000163052339801076	0.00423936083482798	0.00228273275721507	0.000978314038806457	0	0.000163052339801076	0.00114136637860753	0	0	0	0	0	0	0	0	0.000326104679602152	0.000326104679602152	0	0.000326104679602152	0.000652209359204305	0	0.00163052339801076	0	0	0.00163052339801076	0.00538072721343551	0	0.000652209359204305	0	0	0.000652209359204305	0	0.000978314038806457	0	0.000978314038806457	0.000326104679602152	0	0.00570683189303767	0.000489157019403228	0	0	0.000326104679602152	0.000326104679602152	0.00114136637860753	0	0	0.000652209359204305	0	0	0	0	0	0.000489157019403228	0.000652209359204305	0	0	0.000978314038806457	0.00472851785423121	0	0	0	0	0.000163052339801076	0.000326104679602152	0	0	0.000163052339801076	0	0.000489157019403228	0	0	0	0.00277188977661829	0.000326104679602152	0.000163052339801076	0	0	0	0.00326104679602152	0.000163052339801076	0.00195662807761291	0	0.00114136637860753	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/c4l-Archidora-03.txt	0	0	0	0	0	0	0	0	0	0.000369276218611521	0	0	0	0	0	0	0.000369276218611521	0	0	0	0	0	0	0	0.000369276218611521	0.000369276218611521	0	0	0	0	0	0.000738552437223043	0	0	0	0	0.000369276218611521	0.000369276218611521	0	0	0.000738552437223043	0	0	0	0	0	0	0	0	0	0	0	0.000369276218611521	0	0	0	0	0	0	0.000738552437223043	0	0	0	0	0	0	0.000738552437223043	0	0	0	0	0.00221565731166913	0	0	0	0	0.000738552437223043	0	0.000369276218611521	0	0	0	0	0.000738552437223043	0	0	0	0.000738552437223043	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738552437223043	0.000369276218611521	0	0	0	0.00295420974889217	0	0	0	0	0	0	0	0.00849335302806499	0	0	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-sermon-016.txt	0	0	0	0	0	0.000564493367202935	0	0	0	0	0	0	0	0	0	0.00169348010160881	0	0.00197572678521027	0	0	0.000282246683601468	0	0	0.000282246683601468	0	0	0	0.000282246683601468	0	0.000846740050804403	0	0	0.000564493367202935	0.000282246683601468	0.000564493367202935	0.012701100762066	0.000564493367202935	0.00141123341800734	0	0.000846740050804403	0.000846740050804403	0	0	0	0.000282246683601468	0	0	0	0	0.00112898673440587	0.000282246683601468	0	0	0.000282246683601468	0.000564493367202935	0.00112898673440587	0	0	0.00197572678521027	0.00479819362122495	0	0.000846740050804403	0	0	0	0	0.00141123341800734	0.000564493367202935	0.00112898673440587	0	0	0.00677392040643522	0	0.000282246683601468	0	0	0.000282246683601468	0.00169348010160881	0	0	0	0	0	0.00112898673440587	0	0.000282246683601468	0	0.000282246683601468	0	0	0.000846740050804403	0.00282246683601468	0	0	0	0	0.000846740050804403	0	0	0	0.000282246683601468	0	0.000564493367202935	0	0	0	0.00254022015241321	0.000564493367202935	0.000564493367202935	0.000282246683601468	0.000282246683601468	0.000846740050804403	0.00141123341800734	0.000564493367202935	0.00592718035563082	0.000282246683601468	0.00225797346881174	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-libertine-08.txt	0	0	0	0.000409265777195711	0	0	0	0.000818531554391422	0	0.00073667839895228	0	8.18531554391422e-05	0	0	0	0.000409265777195711	0.000409265777195711	0.00204632888597855	0	0	0.000409265777195711	0	0	0.000654825243513137	0.000245559466317427	0	0	0.000163706310878284	0.000491118932634853	0.000245559466317427	0	0	0.000491118932634853	0	0.000654825243513137	0.0021281820414177	0.0031104199066874	0.000327412621756569	0	0.000163706310878284	0.00122779733158713	0	8.18531554391422e-05	0.000245559466317427	0.000163706310878284	0	0	0	0	0.00351968568388311	0.00130965048702627	0	0	0.00425636408283539	8.18531554391422e-05	0.00294671359580912	0	0.000409265777195711	0.00417451092739625	0.00401080461651797	0.000163706310878284	0.000572972088073995	0	0	0.000818531554391422	0	0.00221003519685684	8.18531554391422e-05	0.000982237865269706	0	0	0.0118687075386756	0.00106409102070885	8.18531554391422e-05	0	0.000163706310878284	0.000900384709830564	0.000245559466317427	0.000245559466317427	0	0.000491118932634853	0.000163706310878284	0	0	0	0.000245559466317427	0	8.18531554391422e-05	0	0.000491118932634853	0.000409265777195711	0.00114594417614799	0	0.000327412621756569	0	0.000327412621756569	0.000163706310878284	8.18531554391422e-05	0.000163706310878284	0	0.000900384709830564	0	0.000900384709830564	0	8.18531554391422e-05	0	0.00572972088073995	0.000900384709830564	8.18531554391422e-05	0.000245559466317427	0	0.000572972088073995	8.18531554391422e-05	0.000327412621756569	0.00392895146107882	0.000245559466317427	0.00253744781861341	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-continuation-04.txt	0	0	0	0	0	0	0	0.00191550494838778	0	0.000851335532616793	0	0	0	0	0	0.000744918591039694	0.000106416941577099	0.00234117271469618	0	0	0.000212833883154198	0	0	0.000106416941577099	0	0	0.000106416941577099	0	0	0.000319250824731297	0	0.000212833883154198	0.000106416941577099	0.000106416941577099	0.000957752474193892	0.00138342024050229	0.00202192188996488	0.000212833883154198	0	0	0.000212833883154198	0	0	0.000106416941577099	0	0	0	0	0	0.000425667766308396	0.000212833883154198	0	0	0.000319250824731297	0.00244758965627328	0.000957752474193892	0	0.000212833883154198	0.000212833883154198	0.00361817601362137	0	0.000106416941577099	0	0	0	0	0.00127700329892519	0	0.000638501649462594	0.000319250824731297	0	0.00521443013727785	0.000425667766308396	0.000425667766308396	0	0.000319250824731297	0.000744918591039694	0.00223475577311908	0	0	0.000212833883154198	0	0	0	0	0.000106416941577099	0.000212833883154198	0	0	0	0.00106416941577099	0.00319250824731297	0	0	0	0	0.000106416941577099	0	0	0.000106416941577099	0.000106416941577099	0.000106416941577099	0.000532084707885495	0	0	0	0.00542726402043205	0.000532084707885495	0.000106416941577099	0	0	0.000212833883154198	0.000957752474193892	0	0.00180908800681068	0	0.000319250824731297	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/c4l-Accio-01.txt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000460405156537753	0	0	0	0	0.000460405156537753	0	0	0	0	0	0	0.000920810313075506	0	0	0	0	0	0	0	0.000460405156537753	0	0	0	0	0	0	0	0.000920810313075506	0	0	0	0	0	0	0	0	0	0	0	0.00414364640883978	0	0	0	0	0.000920810313075506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000460405156537753	0	0	0	0	0	0.00138121546961326	0	0	0	0	0.00184162062615101	0	0	0	0	0	0	0	0.00506445672191529	0	0.000460405156537753	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-six-024.txt	0	0	0	7.50863493016969e-05	0	0	0	0.00120138158882715	0	0.000150172698603394	7.50863493016969e-05	0.000450518095810182	0	0	0	7.50863493016969e-05	7.50863493016969e-05	0.00097612254092206	0	0	0.000150172698603394	0	0	0.00210241778044751	0	0	0	0	0	0	0	0.000150172698603394	0.000225259047905091	0	0.000450518095810182	0.00337888571857636	0.00210241778044751	0.00232767682835261	7.50863493016969e-05	0.000150172698603394	0.000825949842318667	0	0	0	7.50863493016969e-05	0	0	0	0	0.00105120889022376	0.00075086349301697	0	0.000150172698603394	0.0048055263553086	0.000901036191620363	0.00135155428743055	0	0.000300345397206788	0.00217750412974921	0.00412974921159333	0	0.00277819492416279	0	0	0.000825949842318667	0	0.000825949842318667	0	0.00217750412974921	0.000600690794413576	0	0.00660759873854933	0.000150172698603394	0.000300345397206788	0	0.000450518095810182	0.00112629523952545	0.000600690794413576	0.000150172698603394	0	0.000675777143715273	0	0.000300345397206788	0.000225259047905091	0	0	0	0.000150172698603394	0	0.000150172698603394	0.000901036191620363	0.00750863493016969	0	0	0	0	0.000600690794413576	0	0.000375431746508485	0	0	7.50863493016969e-05	0.00112629523952545	0	0	0	0.00375431746508485	0.000525604445111879	0	0	7.50863493016969e-05	7.50863493016969e-05	0.000300345397206788	7.50863493016969e-05	0.0117885568403664	7.50863493016969e-05	0.00180207238324073	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-sermon-021.txt	0	0	0	0	0	0.000651253663301856	0	0.000325626831650928	0.000325626831650928	0	0	0	0	0	0	0.000325626831650928	0.000325626831650928	0.000325626831650928	0	0	0.000325626831650928	0	0	0.000651253663301856	0	0.000325626831650928	0	0	0.000325626831650928	0.000651253663301856	0	0	0	0.000325626831650928	0.00195376098990557	0.0149788342559427	0.0058612829697167	0	0	0.00130250732660371	0.000651253663301856	0	0	0.000651253663301856	0.000325626831650928	0	0	0	0	0.000325626831650928	0.00260501465320742	0	0	0	0.000325626831650928	0.00553565613806578	0	0.00195376098990557	0.00553565613806578	0.00293064148485835	0	0.00293064148485835	0	0	0.000325626831650928	0	0.00423314881146206	0	0.0058612829697167	0	0	0.00325626831650928	0	0.000325626831650928	0	0	0	0	0	0	0.000976880494952784	0	0	0.00130250732660371	0	0	0	0	0	0	0.00195376098990557	0.00879192445457506	0	0	0	0	0.00325626831650928	0	0.000325626831650928	0	0.000976880494952784	0	0.00162813415825464	0	0	0	0.0022793878215565	0.0058612829697167	0.000325626831650928	0	0.000325626831650928	0.00260501465320742	0.000325626831650928	0.000651253663301856	0.0117225659394334	0.000325626831650928	0.00488440247476392	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-collection-03.txt	0	0	0	0	0	8.07232805941233e-05	0	0.00024216984178237	8.07232805941233e-05	0.000645786244752987	0	0	0	0	0	0.000403616402970617	0	0.00250242169841782	0	0	0.000403616402970617	0	0	0.000322893122376493	0.00024216984178237	0	0	0	0	8.07232805941233e-05	0	0	0.0010494026477236	0	0.00113012592831773	0.00048433968356474	0.0010494026477236	0.000565062964158863	0	0	0.00201808201485308	0	0	0	8.07232805941233e-05	0	0	0	0	0.00024216984178237	0.00024216984178237	0	0.00024216984178237	0.0024216984178237	0.000403616402970617	0.000887956086535357	0	0.000161446561188247	0.00322893122376493	0.00274459154020019	0	0.00250242169841782	0	0	0.000645786244752987	0	0.000645786244752987	0	0.000403616402970617	8.07232805941233e-05	0	0.00823377462060058	0.000322893122376493	0.00048433968356474	0	0	0.000322893122376493	0.000322893122376493	0	0	0.000161446561188247	0	0	0.000161446561188247	8.07232805941233e-05	0	0	0.000322893122376493	0	0	0.000645786244752987	0.00387471746851792	8.07232805941233e-05	0	0	0	0.00024216984178237	0.000322893122376493	0.000161446561188247	0	8.07232805941233e-05	0	0.00072650952534711	0	0	0	0.00500484339683565	0.00024216984178237	0.00024216984178237	0	0	0.000161446561188247	0.000645786244752987	0.000161446561188247	0.00516628995802389	8.07232805941233e-05	0.000565062964158863	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-sermon-014.txt	0	0	0	0.000428357249946455	0	0	0	0.00128507174983937	0	0.000642535874919683	0	0	0	0	0	0.000214178624973228	0	0.000642535874919683	0	0	0.000642535874919683	0	0	0.000428357249946455	0	0	0	0	0	0.000642535874919683	0	0	0	0.000856714499892911	0.000856714499892911	0.0149925037481259	0.0023559648747055	0.000856714499892911	0	0.000642535874919683	0.00171342899978582	0	0	0.000214178624973228	0.000214178624973228	0	0	0	0	0.000214178624973228	0.000428357249946455	0	0.000214178624973228	0.000642535874919683	0	0.000642535874919683	0	0.00128507174983937	0.00171342899978582	0.00364103662454487	0	0.000642535874919683	0	0	0	0	0.00107089312486614	0	0.000856714499892911	0.000214178624973228	0	0.00835296637395588	0.000428357249946455	0	0	0	0.00128507174983937	0.00514028699935746	0	0	0	0	0.000214178624973228	0	0	0	0	0.000428357249946455	0	0	0.00128507174983937	0.00663953737417006	0.000642535874919683	0	0	0	0.00299850074962519	0	0.000428357249946455	0	0.000428357249946455	0.000428357249946455	0.00342685799957164	0	0	0	0.0038552152495181	0.000856714499892911	0.000428357249946455	0.000642535874919683	0	0	0.00171342899978582	0.00171342899978582	0.00813878774898265	0.000214178624973228	0.00192760762475905	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-sermon-012.txt	0	0	0	0	0	0	0	0.000352733686067019	0	0.000705467372134039	0	0.000705467372134039	0	0	0	0.000352733686067019	0	0.000705467372134039	0	0	0	0	0	0	0	0	0	0	0	0.000352733686067019	0	0.000352733686067019	0.000352733686067019	0	0.000705467372134039	0.0158730158730159	0.00317460317460317	0.00211640211640212	0	0	0.00105820105820106	0	0	0	0	0	0	0	0	0.00141093474426808	0	0	0	0	0.000705467372134039	0.00211640211640212	0	0.00105820105820106	0.00317460317460317	0.00634920634920635	0	0.000705467372134039	0	0	0	0	0.00105820105820106	0	0.0017636684303351	0	0	0.0091710758377425	0	0.000705467372134039	0	0	0.0017636684303351	0.000705467372134039	0	0	0	0	0.000352733686067019	0.000705467372134039	0	0	0.000352733686067019	0	0	0	0.00105820105820106	0.00952380952380952	0.000705467372134039	0	0	0	0.000705467372134039	0	0	0	0	0	0.000352733686067019	0	0	0	0.00246913580246914	0.0017636684303351	0	0.00105820105820106	0	0	0.00141093474426808	0.000352733686067019	0.00846560846560847	0.00352733686067019	0.00388007054673721	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/c4l-Musing-07.txt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136986301369863	0	0	0	0	0.00136986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00273972602739726	0	0	0	0.00684931506849315	0	0	0	0	0	0	0.00136986301369863	0	0	0	0	0.00684931506849315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136986301369863	0.00136986301369863	0	0	0	0.00958904109589041	0	0	0	0	0	0	0	0.00273972602739726	0	0.00136986301369863	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/c4l-Approaching-02.txt	0	0	0	0	0	0	0	0	0	0.00053276505061268	0	0	0	0	0	0	0.00372935535428876	0	0	0	0	0	0	0	0	0.00159829515183804	0	0	0	0	0	0	0	0	0.00159829515183804	0	0.00106553010122536	0.00106553010122536	0	0	0	0	0	0.00053276505061268	0	0	0	0	0	0	0	0	0.00159829515183804	0.00053276505061268	0	0	0	0	0	0.00159829515183804	0	0	0	0	0	0	0	0	0	0	0	0.00053276505061268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053276505061268	0	0	0	0	0	0.00053276505061268	0	0	0	0.00213106020245072	0	0	0	0	0	0	0	0.00372935535428876	0	0.00053276505061268	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-history-05.txt	0	0	0	0.000492368291482029	0	0	0	0.000984736582964057	0	0	0	0.00131298211061874	0	0	0	0.000164122763827343	0	0.000656491055309371	0	0	0.000164122763827343	0	0	0.000984736582964057	0.000328245527654686	0	0	0	0	0	0	0.000164122763827343	0.000328245527654686	0.000164122763827343	0.000164122763827343	0.00410306909568357	0.00196947316592811	0.00361070080420154	0	0.000820613819136714	0.000164122763827343	0	0	0.000164122763827343	0	0	0	0	0	0.000492368291482029	0	0	0.000164122763827343	0.00377482356802889	0.00131298211061874	0.000492368291482029	0.000164122763827343	0.00147710487444609	0.000328245527654686	0.005744296733957	0	0.000984736582964057	0	0	0.000328245527654686	0	0	0.000492368291482029	0.000492368291482029	0.000656491055309371	0	0.00492368291482029	0.000328245527654686	0.000656491055309371	0	0	0.000328245527654686	0.000492368291482029	0	0	0.000656491055309371	0	0	0.000164122763827343	0	0.000328245527654686	0.000164122763827343	0.000164122763827343	0	0	0	0.0146069259806335	0	0	0	0	0.000328245527654686	0	0.000164122763827343	0	0	0	0.00131298211061874	0	0	0	0.00246184145741014	0.000164122763827343	0.000984736582964057	0	0	0.0011488593467914	0.000656491055309371	0.000492368291482029	0.00525192844247497	0.000984736582964057	0.0011488593467914	0
